City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Sag,RO,2022-01-28 01:25:13,45.6486,21.1756,33.01,88,100,6.04
285,Ostersund,SE,2022-01-28 01:25:14,63.1792,14.6357,29.61,80,75,23.02
286,Williston,US,2022-01-28 01:25:15,48.147,-103.618,23.41,98,81,3.62
287,Adolfo Lopez Mateos,MX,2022-01-28 01:25:15,28.4667,-107.3,53.92,33,71,7.81
288,Krasnoarmeysk,RU,2022-01-28 01:25:16,51.0239,45.6969,17.15,97,100,3.56
289,The Valley,AI,2022-01-28 01:25:17,18.217,-63.0578,77.09,65,0,15.32
290,Muli,MV,2022-01-28 01:25:18,2.9167,73.5667,80.1,53,100,4.32
291,Hasaki,JP,2022-01-28 01:20:40,35.7333,140.8333,46.29,57,100,4.79
292,Saint-Georges,GD,2022-01-28 01:25:20,12.0564,-61.7485,73.08,94,75,14.97
293,Gat,IL,2022-01-28 01:25:03,31.61,34.7642,47.39,100,100,11.05
294,Iqaluit,CA,2022-01-28 01:25:21,63.7506,-68.5145,-11.31,83,100,4.0
295,Yulara,AU,2022-01-28 01:25:22,-25.2406,130.9889,85.84,54,100,13.8
296,Valparaiso,CL,2022-01-28 01:22:14,-33.0393,-71.6273,67.48,75,75,5.75
297,Bundu,IN,2022-01-28 01:25:23,23.1833,85.5833,50.22,69,0,4.65
298,Berlevag,NO,2022-01-28 01:25:24,70.8578,29.0864,27.05,88,100,5.5
299,Nemuro,JP,2022-01-28 01:25:24,43.3236,145.575,18.03,68,11,8.93
300,Longyearbyen,SJ,2022-01-28 01:25:25,78.2186,15.6401,10.24,79,75,11.5
301,Majholi,IN,2022-01-28 01:25:26,23.5,79.9167,46.04,71,0,2.28
302,Flinders,AU,2022-01-28 01:25:27,-34.5833,150.8552,85.17,65,15,5.99
303,Sao Filipe,CV,2022-01-28 01:25:27,14.8961,-24.4956,71.76,72,86,14.34
304,Taoudenni,ML,2022-01-28 01:25:28,22.6783,-3.9836,67.78,18,96,11.9
305,Mabaruma,GY,2022-01-28 01:25:29,8.2,-59.7833,70.3,82,10,3.27
306,Barcelos,PT,2022-01-28 01:25:29,41.5388,-8.6151,51.69,62,0,6.49
307,Riverton,US,2022-01-28 01:25:30,40.5219,-111.9391,34.02,64,0,1.99
308,Kruisfontein,ZA,2022-01-28 01:25:31,-34.0033,24.7314,63.88,90,0,7.56
309,Muros,ES,2022-01-28 01:22:44,42.7762,-9.0603,52.84,80,0,11.07
310,Deputatskiy,RU,2022-01-28 01:25:32,69.3,139.9,-22.59,98,31,4.0
311,Nalut,LY,2022-01-28 01:25:33,30.3333,10.85,40.66,41,6,9.04
312,Saint-Joseph,RE,2022-01-28 01:22:09,-21.3667,55.6167,71.98,83,58,8.86
313,Wenzhou,CN,2022-01-28 01:25:34,27.9994,120.6668,48.96,81,100,3.98
314,Zelenogorskiy,RU,2022-01-28 01:25:35,55.0333,87.0,-1.68,100,94,2.77
315,Uvira,CD,2022-01-28 01:25:36,-3.4067,29.1458,71.49,83,100,3.2
316,Zhanaozen,KZ,2022-01-28 01:26:37,43.3,52.8,33.42,79,100,15.26
317,Kandrian,PG,2022-01-28 01:26:38,-6.2167,149.55,85.96,67,99,8.93
318,Amapa,BR,2022-01-28 01:26:38,1.0,-52.0,71.11,99,100,1.88
319,Sao Joao Da Barra,BR,2022-01-28 01:26:39,-21.6403,-41.0511,75.96,90,0,16.49
320,Bjornevatn,NO,2022-01-28 01:26:40,69.6672,29.9847,16.14,92,100,6.91
321,Gao,ML,2022-01-28 01:26:40,16.6362,1.637,61.34,22,0,14.81
322,Samarinda,ID,2022-01-28 01:26:42,-0.5,117.15,76.55,89,100,0.96
323,Ust-Nera,RU,2022-01-28 01:26:43,64.5667,143.2,-24.83,97,100,1.92
324,Camopi,GF,2022-01-28 01:26:43,3.1655,-52.3158,70.66,99,100,2.33
325,Bathsheba,BB,2022-01-28 01:26:46,13.2167,-59.5167,74.01,78,20,5.75
326,Olafsvik,IS,2022-01-28 01:26:46,64.8945,-23.7142,40.77,96,100,30.94
327,Namibe,AO,2022-01-28 01:26:47,-15.1961,12.1522,74.08,85,100,5.44
328,Port Keats,AU,2022-01-28 01:26:47,-14.25,129.55,82.94,82,100,14.83
329,Arman,RU,2022-01-28 01:26:48,59.7,150.1667,2.86,82,100,15.08
330,Araouane,ML,2022-01-28 01:26:49,18.9048,-3.5265,65.1,17,55,11.56
331,San Borja,BO,2022-01-28 01:26:50,-14.8167,-66.85,78.84,84,97,2.73
332,Hambantota,LK,2022-01-28 01:26:51,6.1241,81.1185,66.54,100,0,5.75
333,Henties Bay,NA,2022-01-28 01:23:24,-22.116,14.2845,64.99,86,97,12.03
334,Codrington,AU,2022-01-28 01:26:52,-38.2667,141.9667,70.61,78,74,6.42
335,Tomatlan,MX,2022-01-28 01:26:52,19.9333,-105.25,71.73,69,100,3.56
336,Bousse,BF,2022-01-28 01:26:53,12.6606,-1.8922,69.37,18,6,10.87
337,Monrovia,LR,2022-01-28 01:26:54,6.3005,-10.7969,76.77,80,65,5.21
338,Beloha,MG,2022-01-28 01:26:55,-25.1667,45.05,68.61,80,0,10.69
339,Shingu,JP,2022-01-28 01:26:55,33.7333,135.9833,50.99,49,19,4.03
340,Sao Felix Do Xingu,BR,2022-01-28 01:23:24,-6.6447,-51.995,70.83,99,100,1.01
341,Mayo,US,2022-01-28 01:26:56,38.8876,-76.5119,35.13,66,75,1.01
342,Ayagoz,KZ,2022-01-28 01:26:57,47.9714,80.4392,-16.85,99,38,5.95
343,Sosnovo-Ozerskoye,RU,2022-01-28 01:26:58,52.5249,111.5418,-26.7,100,92,1.79
344,Mumbwa,ZM,2022-01-28 01:26:59,-14.9783,27.0619,62.13,98,100,4.92
345,Scarborough,GB,2022-01-28 01:23:48,54.2797,-0.4044,43.52,87,100,1.01
346,Vestmanna,FO,2022-01-28 01:27:01,62.1564,-7.1664,40.12,87,100,14.97
347,Byron Bay,AU,2022-01-28 01:27:01,-28.65,153.6167,84.06,65,9,8.97
348,Merrill,US,2022-01-28 01:27:02,45.1805,-89.6835,12.15,57,0,8.05
349,Maceio,BR,2022-01-28 01:27:03,-9.6658,-35.7353,80.04,83,40,0.0
350,Atambua,ID,2022-01-28 01:27:04,-9.1061,124.8925,79.74,75,73,3.65
351,Doka,SD,2022-01-28 01:27:04,13.5167,35.7667,67.8,55,8,14.67
352,Petropavlovka,RU,2022-01-28 01:27:05,50.6114,105.3196,-14.71,97,56,1.95
353,Nanchong,CN,2022-01-28 01:27:06,30.7951,106.0847,39.07,96,100,10.96
354,San Quintin,MX,2022-01-28 01:23:22,30.4833,-115.95,60.53,61,100,8.01
355,Xichang,CN,2022-01-28 01:27:07,27.8964,102.2634,42.35,94,100,3.44
356,Iralaya,HN,2022-01-28 01:27:08,15.0,-83.2333,76.82,79,5,8.79
357,Ilmenau,DE,2022-01-28 01:28:09,50.6833,10.9,36.82,86,100,7.0
358,Lonigo,IT,2022-01-28 01:28:09,45.3875,11.389,40.48,99,99,0.47
359,Katangli,RU,2022-01-28 01:28:11,51.7102,143.2326,-4.92,91,26,5.97
360,Goderich,CA,2022-01-28 01:28:11,43.7501,-81.7165,28.72,80,100,12.66
361,Novikovo,RU,2022-01-28 01:28:12,51.1537,37.8879,-1.1,100,100,5.14
362,Westport,US,2022-01-28 01:27:30,41.1415,-73.3579,32.76,70,0,1.01
363,Kargasok,RU,2022-01-28 01:28:13,59.0556,80.8572,-3.15,97,100,9.42
364,Kingston,JM,2022-01-28 01:28:13,17.997,-76.7936,79.75,83,20,1.99
365,Saint-Felicien,CA,2022-01-28 01:28:14,48.6501,-72.4491,12.88,73,100,21.85
366,Baruun-Urt,MN,2022-01-28 01:28:15,46.6806,113.2792,-7.55,91,5,4.94
367,Abu Samrah,SY,2022-01-28 01:28:16,35.3029,37.1841,37.44,89,7,6.93
368,Awjilah,LY,2022-01-28 01:28:17,29.1081,21.2869,51.48,69,99,4.83
369,Burnie,AU,2022-01-28 01:28:17,-41.0667,145.9167,72.95,85,100,3.4
370,Lebedyn,UA,2022-01-28 01:28:18,50.5852,34.4849,21.0,96,100,10.63
371,Verkhoyansk,RU,2022-01-28 01:28:19,67.5447,133.385,-19.17,97,100,2.35
372,Vanderhoof,CA,2022-01-28 01:28:19,54.0166,-124.0198,16.81,98,78,0.92
373,Srednekolymsk,RU,2022-01-28 01:28:20,67.45,153.6833,-30.06,97,100,4.92
374,Sorong,ID,2022-01-28 01:28:21,-0.8833,131.25,81.48,79,19,1.86
375,Arkhangelsk,RU,2022-01-28 01:28:22,64.5401,40.5433,12.31,85,100,6.71
376,Verkhnevilyuysk,RU,2022-01-28 01:28:22,63.4453,120.3167,-9.6,93,25,6.35
377,Padang,ID,2022-01-28 01:28:23,-0.9492,100.3543,78.85,81,99,3.22
378,Dire Dawa,ET,2022-01-28 01:28:24,9.5931,41.8661,61.3,39,97,1.97
379,Wuhan,CN,2022-01-28 01:28:24,30.5833,114.2667,33.89,100,100,7.96
380,Boddam,GB,2022-01-28 01:28:26,57.4667,-1.7833,43.38,84,100,10.29
381,Port Shepstone,ZA,2022-01-28 01:28:26,-30.7414,30.455,76.57,83,56,13.82
382,Walvis Bay,NA,2022-01-28 01:27:18,-22.9575,14.5053,63.55,88,40,4.61
383,Rakai,UG,2022-01-28 01:28:27,-0.72,31.4839,66.85,62,100,2.3
384,West Plains,US,2022-01-28 01:28:28,36.7281,-91.8524,36.32,75,0,4.0
385,Mahajanga,MG,2022-01-28 01:28:29,-15.7167,46.3167,75.22,94,20,4.61
386,Kawalu,ID,2022-01-28 01:24:17,-7.3817,108.2082,76.78,86,100,1.32
387,Northam,GB,2022-01-28 01:28:30,51.0333,-4.2167,42.1,86,12,2.51
388,Rio Gallegos,AR,2022-01-28 01:26:07,-51.6226,-69.2181,62.65,55,0,2.3
389,Peniche,PT,2022-01-28 01:28:31,39.3558,-9.3811,55.45,59,0,10.42
390,Karaidel,RU,2022-01-28 01:28:32,55.8337,56.9069,4.03,98,100,3.58
391,Uribia,CO,2022-01-28 01:28:33,11.7139,-72.266,76.51,73,2,14.81
392,Maraa,BR,2022-01-28 01:28:33,-1.8333,-65.3667,73.89,97,100,2.59
393,Puerto Del Rosario,ES,2022-01-28 01:28:34,28.5004,-13.8627,58.75,72,0,6.91
394,Okha,RU,2022-01-28 01:23:44,53.5739,142.9478,-8.73,94,29,13.82
395,Andenes,NO,2022-01-28 01:28:35,69.3143,16.1194,30.18,64,20,19.57
396,Teguise,ES,2022-01-28 01:28:36,29.0605,-13.564,53.82,72,20,8.05
397,Nantucket,US,2022-01-28 01:28:37,41.2835,-70.0995,30.31,74,75,14.97
398,Bilibino,RU,2022-01-28 01:23:42,68.0546,166.4372,-16.82,95,78,3.29
399,Nome,US,2022-01-28 01:28:39,64.5011,-165.4064,-4.9,71,0,0.0
400,Nevsehir,TR,2022-01-28 01:28:40,38.9167,34.6667,-2.99,85,40,3.44
401,Great Falls,US,2022-01-28 01:27:40,47.5002,-111.3008,30.65,64,0,14.97
402,Conde,BR,2022-01-28 01:28:41,-7.2597,-34.9075,76.46,94,40,2.3
403,Paamiut,GL,2022-01-28 01:29:19,61.994,-49.6678,2.23,87,71,10.83
404,Alofi,NU,2022-01-28 01:29:43,-19.0595,-169.9187,85.89,66,75,13.8
405,Iskateley,RU,2022-01-28 01:29:43,67.6803,53.1512,8.4,95,96,12.53
406,Sorland,NO,2022-01-28 01:29:45,67.667,12.6934,32.76,59,100,27.13
407,Leticia,CO,2022-01-28 01:29:46,-4.2153,-69.9406,78.85,94,20,0.0
408,Chuchkovo,RU,2022-01-28 01:29:47,54.2693,41.4465,1.08,98,90,7.31
409,Vila Velha,BR,2022-01-28 01:29:48,-20.3297,-40.2925,78.94,82,20,11.01
410,Rodrigues Alves,BR,2022-01-28 01:29:49,-7.738,-72.6509,79.0,96,100,2.84
411,Lashio,MM,2022-01-28 01:29:49,22.9333,97.75,52.12,95,14,0.45
412,Los Llanos De Aridane,ES,2022-01-28 01:29:50,28.6585,-17.9182,55.15,79,75,8.99
413,Torbay,CA,2022-01-28 01:29:50,47.6666,-52.7314,18.75,87,75,9.22
414,Kemijarvi,FI,2022-01-28 01:29:51,66.7131,27.4306,4.42,100,90,1.77
415,Prado,BR,2022-01-28 01:29:52,-17.3411,-39.2208,76.53,89,1,7.76
416,Vila Franca Do Campo,PT,2022-01-28 01:29:32,37.7167,-25.4333,55.81,72,100,9.93
417,Dhidhdhoo,MV,2022-01-28 01:29:53,6.8833,73.1,79.05,67,26,9.84
418,Cubuk,TR,2022-01-28 01:29:54,40.2386,33.0322,22.75,86,75,3.44
419,Sechura,PE,2022-01-28 01:29:55,-5.5569,-80.8222,73.04,76,22,11.65
420,Villa Maria,AR,2022-01-28 01:29:55,-32.4075,-63.2402,68.4,40,100,4.7
421,Meulaboh,ID,2022-01-28 01:29:56,4.1363,96.1285,77.38,87,72,3.49
422,Atbasar,KZ,2022-01-28 01:29:57,51.8,68.3333,-1.44,97,100,4.94
423,Port Hardy,CA,2022-01-28 01:29:58,50.6996,-127.4199,47.75,61,40,3.44
424,Saurimo,AO,2022-01-28 01:29:59,-9.6608,20.3916,62.76,96,100,4.05
425,Areosa,PT,2022-01-28 01:30:00,41.7178,-8.8571,52.32,65,0,7.2
426,Otradnoye,RU,2022-01-28 01:30:02,59.7775,30.8181,31.03,96,100,7.96
427,Moranbah,AU,2022-01-28 01:30:03,-22.0016,148.0466,88.16,41,100,15.1
428,Nelson Bay,AU,2022-01-28 01:30:04,-32.7167,152.15,85.77,57,3,3.0
429,Santa Cruz De Tenerife,ES,2022-01-28 01:30:05,28.4682,-16.2546,65.7,77,100,1.01
430,Klaksvik,FO,2022-01-28 01:30:06,62.2266,-6.589,41.92,89,100,18.25
431,Shinpokh,PK,2022-01-28 01:30:07,34.3292,71.1782,40.41,31,52,3.8
432,Beyneu,KZ,2022-01-28 01:30:08,45.3167,55.2,30.9,91,100,5.84
433,Pitimbu,BR,2022-01-28 01:30:09,-7.4706,-34.8086,77.59,79,98,6.38
434,Varkaus,FI,2022-01-28 01:30:10,62.3153,27.873,24.91,99,100,3.04
435,Port Hawkesbury,CA,2022-01-28 01:30:10,45.6169,-61.3485,15.58,87,0,1.01
436,Hede,CN,2022-01-28 01:30:11,33.7681,120.2517,38.55,54,100,12.82
437,Mazatlan,MX,2022-01-28 01:30:12,23.2167,-106.4167,71.56,86,75,1.01
438,Manado,ID,2022-01-28 01:30:13,1.487,124.8455,83.17,83,40,5.75
439,Darnetal,FR,2022-01-28 01:30:14,49.4453,1.1514,45.84,92,40,3.44
440,Macklin,CA,2022-01-28 01:27:47,52.3334,-109.9348,23.34,92,98,7.18
441,Antofagasta,CL,2022-01-28 01:30:15,-23.65,-70.4,65.48,78,100,6.08
442,Jinchang,CN,2022-01-28 01:30:16,38.4953,102.1739,24.3,37,100,1.57
443,Lae,PG,2022-01-28 01:30:16,-6.7221,146.9847,86.67,61,96,7.99
444,Pallipattu,IN,2022-01-28 01:30:17,13.3386,79.4449,74.55,85,43,3.22
445,Buin,CL,2022-01-28 01:30:18,-33.7333,-70.75,72.05,79,0,3.42
446,Talara,PE,2022-01-28 01:30:19,-4.5772,-81.2719,71.38,86,81,7.65
447,Menongue,AO,2022-01-28 01:31:19,-14.6585,17.691,61.83,97,100,6.93
448,Necochea,AR,2022-01-28 01:31:20,-38.5473,-58.7368,58.03,73,0,5.3
449,Yarada,IN,2022-01-28 01:27:10,17.65,83.2667,68.32,83,20,2.3
450,Chapleau,CA,2022-01-28 01:30:53,47.8405,-83.4034,-3.91,77,0,3.44
451,Pisco,PE,2022-01-28 01:31:22,-13.7,-76.2167,68.05,77,0,19.57
452,Pavagada,IN,2022-01-28 01:31:23,14.1,77.2667,65.55,80,48,8.9
453,Ozinki,RU,2022-01-28 01:31:24,51.1786,49.6769,16.57,89,100,9.82
454,Marystown,CA,2022-01-28 01:31:25,47.1666,-55.1483,20.86,100,64,5.99
455,Antonina,BR,2022-01-28 01:31:26,-25.4286,-48.7119,79.43,100,100,1.59
456,Bonthe,SL,2022-01-28 01:31:27,7.5264,-12.505,78.22,82,61,5.1
457,Nipawin,CA,2022-01-28 01:28:20,53.3668,-104.0009,8.64,85,100,8.05
458,Paita,PE,2022-01-28 01:31:28,-5.0892,-81.1144,71.01,85,75,8.88
459,Alice Springs,AU,2022-01-28 01:31:29,-23.7,133.8833,89.15,55,45,17.27
460,Fuling,CN,2022-01-28 01:31:30,29.7022,107.3919,41.65,96,100,1.72
461,Nyaunglebin,MM,2022-01-28 01:31:32,17.95,96.7333,72.77,45,77,2.95
462,Aleksandrov Gay,RU,2022-01-28 01:31:32,50.147,48.5704,19.11,95,100,9.04
463,Bisho,ZA,2022-01-28 01:31:33,-32.8472,27.4422,65.66,97,86,5.61
464,Santa Fe,AR,2022-01-28 01:30:10,-31.6333,-60.7,71.02,59,99,4.0
465,Guigue,VE,2022-01-28 01:31:35,10.0853,-67.7792,68.4,94,14,4.72
466,Saldanha,ZA,2022-01-28 01:31:36,-33.0117,17.9442,59.05,87,0,15.52
467,Sheridan,US,2022-01-28 01:31:36,44.8333,-106.9173,26.98,61,0,1.01
468,Desert Hot Springs,US,2022-01-28 01:31:37,33.9611,-116.5017,65.41,17,0,7.54
469,Bogande,BF,2022-01-28 01:31:38,12.9714,-0.1436,67.59,20,6,9.89
470,Petauke,ZM,2022-01-28 01:31:38,-14.2426,31.3253,65.89,97,100,3.18
471,Port Blair,IN,2022-01-28 01:31:39,11.6667,92.75,80.64,78,20,4.61
472,Naryan-Mar,RU,2022-01-28 01:31:40,67.6713,53.087,9.5,95,97,12.33
473,El Retorno,CO,2022-01-28 01:31:40,2.3302,-72.6276,77.92,52,99,3.31
474,Tateyama,JP,2022-01-28 01:31:41,34.9833,139.8667,48.47,75,97,5.86
475,Puerto Escondido,MX,2022-01-28 01:27:01,15.85,-97.0667,79.63,65,20,0.0
476,Havre-Saint-Pierre,CA,2022-01-28 01:31:42,50.2334,-63.5986,19.4,67,100,17.27
477,Vostok,RU,2022-01-28 01:31:43,46.4856,135.8833,3.42,85,100,7.38
478,Santa Cruz Del Sur,CU,2022-01-28 01:31:44,20.7147,-77.9956,74.05,65,0,5.14
479,Senno,RU,2022-01-28 01:31:45,59.5336,33.9167,21.25,93,100,9.24
480,Emmett,US,2022-01-28 01:31:46,43.8735,-116.4993,32.16,91,7,4.43
481,Blind River,CA,2022-01-28 01:31:46,46.1834,-82.9582,14.11,80,6,11.18
482,Hare Bay,CA,2022-01-28 01:31:47,48.8499,-54.0148,7.95,81,11,5.35
483,Cockburn Town,TC,2022-01-28 01:31:48,21.4612,-71.1419,78.21,72,0,11.72
484,Honiara,SB,2022-01-28 01:31:48,-9.4333,159.95,79.75,88,100,8.01
485,Thurso,GB,2022-01-28 01:30:34,58.5927,-3.5259,41.25,86,100,13.56
486,Paicol,CO,2022-01-28 01:31:50,2.4496,-75.775,68.68,89,76,3.96
487,Ossora,RU,2022-01-28 01:31:50,59.2353,163.0719,31.24,97,100,30.51
488,Luena,AO,2022-01-28 01:31:51,-11.7833,19.9167,62.04,97,100,5.53
489,Cap Malheureux,MU,2022-01-28 01:31:52,-19.9842,57.6142,73.89,76,0,3.0
490,Hetauda,NP,2022-01-28 01:31:53,27.4284,85.0322,51.15,76,1,2.01
491,Salinas,US,2022-01-28 01:31:53,36.6777,-121.6555,65.35,64,0,13.8
492,Kalispell,US,2022-01-28 01:29:41,48.1958,-114.3129,26.38,85,40,0.0
493,Dolna Banjica,MK,2022-01-28 01:32:54,41.7861,20.9061,17.65,66,78,5.03
494,Evensk,RU,2022-01-28 01:32:55,61.95,159.2333,19.85,82,100,36.19
495,Solnechnyy,RU,2022-01-28 01:32:56,50.7214,136.6319,-1.86,90,100,2.71
496,Mocuba,MZ,2022-01-28 01:32:57,-16.8392,36.9856,71.37,99,100,3.36
497,Boyolangu,ID,2022-01-28 01:32:57,-8.1181,111.8935,79.12,81,100,1.23
498,Nortelandia,BR,2022-01-28 01:32:58,-14.4547,-56.8028,72.64,96,100,3.29
499,Palmer,US,2022-01-28 01:32:27,42.1584,-72.3287,22.24,64,75,6.91
500,Katakwi,UG,2022-01-28 01:32:59,1.8911,33.9661,69.94,43,41,3.74
501,La Ronge,CA,2022-01-28 01:33:00,55.1001,-105.2842,8.85,78,100,3.44
502,Sao Jose Da Coroa Grande,BR,2022-01-28 01:33:01,-8.8978,-35.1478,78.03,82,86,4.7
503,Maiduguri,NG,2022-01-28 01:33:02,11.8464,13.1603,61.32,51,4,9.08
504,Ironton,US,2022-01-28 01:33:02,38.5368,-82.6829,37.69,63,100,0.0
505,Husavik,IS,2022-01-28 01:33:03,66.0449,-17.3389,35.51,78,100,14.56
506,Ishinomaki,JP,2022-01-28 01:33:04,38.4167,141.3,35.6,73,98,7.9
507,Powell,US,2022-01-28 01:33:03,40.1578,-83.0752,32.0,85,100,8.05
508,Sosua,DO,2022-01-28 01:33:06,19.7667,-70.5167,78.78,94,20,0.0
509,Poum,NC,2022-01-28 01:33:06,-20.2333,164.0167,83.03,76,10,19.24
510,Christchurch,NZ,2022-01-28 01:30:34,-43.5333,172.6333,67.48,57,2,5.01
511,Charters Towers,AU,2022-01-28 01:33:07,-20.1,146.2667,77.65,79,100,13.15
512,Constitucion,CL,2022-01-28 01:33:08,-35.3333,-72.4167,59.5,92,39,4.29
513,Mangrol,IN,2022-01-28 01:33:09,21.1167,70.1167,59.05,42,0,12.53
514,Gazanjyk,TM,2022-01-28 01:33:10,39.2446,55.5154,44.13,86,100,22.32
515,Galesburg,US,2022-01-28 01:30:01,40.9478,-90.3712,32.56,80,100,10.36
516,Barra Do Garcas,BR,2022-01-28 01:33:11,-15.89,-52.2567,71.53,97,97,3.98
517,Riyadh,SA,2022-01-28 01:32:17,24.6877,46.7219,50.14,34,0,12.86
518,Isilkul,RU,2022-01-28 01:33:12,54.9109,71.2728,0.72,99,98,4.03
519,Aitape,PG,2022-01-28 01:33:13,-3.1374,142.3475,84.56,72,92,4.88
